N,P,K,temperature,humidity,ph,rainfall,label
139,25,79,16.848022360022526,90.50351768328619,6.03346810029949,125.88273468185737,sugarcane
84,123,34,28.089551175739366,82.80049141652013,4.660326548077169,179.20874575673355,sugarcane
87,83,132,35.311575503684374,37.5707065667132,4.889726960437651,233.8764920926993,rice
33,36,86,38.296904962414985,18.822896653871553,7.29305322865871,153.8115411368418,coconut
113,23,63,39.3456226622272,36.47400570763608,5.750563281943544,185.78630276654522,mothbeans
59,17,107,36.09890361015513,35.30592229218157,8.160745551762133,47.272850629491984,rice
94,58,10,33.98604331882946,53.61960161578102,6.519154260709296,41.0956803752657,barley
76,134,50,30.255810000382517,25.610296283406143,7.434562381524935,158.85781256827684,coconut
11,116,64,34.98720473854838,84.59201864590887,5.542479663980594,206.71033071866952,pigeonpeas
67,41,28,36.40992623517239,73.33472285846109,4.321045510288183,70.15142117413026,kidneybeans
39,114,75,33.97664547026907,84.61516482634718,6.207758777986655,261.56173437930335,mango
94,130,89,15.192263300870145,25.86666978083059,4.0481956482243024,162.69122882662495,banana
56,130,79,35.33051041472274,74.77386214564407,4.742070808531944,224.31167890793355,jute
66,36,82,19.904173607948202,16.242795547202903,4.716710844071404,195.0147150036778,coconut
109,43,47,21.464791734303827,15.181385164593738,4.106069626750504,211.9871436172263,grapes
115,78,42,18.877443340445062,62.27233761340546,6.522956990116654,266.3563623539119,ragi
77,131,11,22.0361799360994,34.67146020699038,7.771385089744667,172.31833026381702,mothbeans
61,122,91,35.35235309855226,25.14931769982499,7.431692179609723,164.38926388110258,mothbeans
79,45,13,40.876105108649845,84.88750749139474,6.111084507413154,187.8509415935207,maize
83,124,131,39.30362348158828,60.189127048537514,6.393495170447665,52.90771263183257,mungbean
139,83,32,34.76874039368116,45.70517715860939,5.349963077058551,236.89778459723007,kidneybeans
106,30,43,25.8949562261809,63.98691359558855,7.887409069409117,281.6107455706767,lentil
21,47,68,31.30617323750382,91.94961820181291,5.172424115286866,54.918843384858114,ragi
42,64,134,16.750526522988032,55.08769286266177,7.864804909648562,129.59011340776237,barley
104,32,94,39.224980642207136,90.02139961963641,7.874164103014765,224.3479594218422,maize
17,116,89,23.374490476497858,55.46297579181097,5.423803635392325,54.13398585262816,pomegranate
135,135,23,28.823044643602035,84.61911290505567,4.44447946463043,183.36903222465457,lentil
130,46,118,22.770337584735557,33.91738024346917,6.129146171858965,234.4070124068739,grapes
91,51,25,34.33829591767254,90.95695530645224,7.342794985377205,65.07036883432343,watermelon
80,79,83,41.16916837157534,49.552586743480575,5.940310006246711,275.63330123152764,papaya
139,11,63,32.75752243944604,32.277173712234415,7.702485309152795,95.37260034389473,pomegranate
19,20,128,21.79697467788565,81.7238174047519,6.206041201493076,176.91652136811186,sugarcane
135,96,94,16.866008574674993,45.709270824221626,4.023273995723619,264.84363118032246,rice
34,112,60,17.155121832890714,65.90369546273968,4.223542328990673,83.77639329083158,grapes
11,130,39,18.72558014066883,27.788882813501786,6.979719043521766,73.59077975513743,papaya
12,90,47,38.136833718301176,30.896297090623804,6.858168270013272,194.31921205978486,apple
123,113,58,40.309007073496915,59.69449603346619,7.753353274098849,174.82762001650218,barley
51,15,47,19.668998148651845,65.78894208494262,4.219963504528918,226.82254481494556,apple
68,43,90,22.919798685265114,17.43646663675802,4.429295438433657,176.6825354329956,grapes
113,35,82,25.513499325085462,87.37358885378549,7.133236259511975,127.40991491422108,blackgram
77,57,98,18.62865340186212,34.34419424468955,5.430867304403272,147.97523603834605,apple
24,18,121,19.18464309376648,23.485494204922926,4.267901223764734,193.11340531832118,barley
134,80,19,34.09703279259257,60.98058254624702,4.904339878330287,34.52372348828167,watermelon
11,99,80,15.72464654606989,43.03393913922737,7.347556417869336,110.70329496711513,rice
67,104,115,34.2552578498129,79.02086151495223,5.934695443845965,157.5418272154718,maize
63,97,61,33.96540436064684,23.144680057440254,8.394711793590915,132.5184575012608,mungbean
134,59,29,24.95380615238111,66.62566160699438,5.591460381906937,167.78801734775556,blackgram
118,102,91,22.72189630767945,86.1294796970778,6.350926219813834,103.7818403748189,chickpea
15,39,23,30.117680642472756,96.66058264502139,7.201518577110491,139.89297917253407,muskmelon
70,20,23,16.210705795503408,47.5724904183961,6.059208565615375,233.85368073928396,ragi
92,129,98,36.427390554757515,51.43999682309484,5.056464360288631,186.7847713502129,apple
83,85,132,36.04901196386269,46.8135139207369,6.2786188930626,297.66662264435246,blackgram
139,100,127,30.786106879569434,77.11748580269699,5.195878265957521,207.00366517427662,orange
52,120,65,16.9064294988366,87.39034115674127,5.7937354917986745,69.4840920806889,orange
70,117,61,33.787136107499784,55.96183657536778,6.109631464274781,46.292555655009004,sugarcane
58,11,113,30.786651307552976,87.3028948993162,6.626192667489811,99.33641381293332,grapes
12,61,28,33.951156089724506,36.788564925761165,6.1378253093666135,179.87299653200486,muskmelon
29,91,24,25.82612327807697,42.22566978147036,4.609137666456509,86.79962181408821,kidneybeans
108,44,96,17.7527696440371,39.69359949146627,4.099439346285119,194.89490522291885,watermelon
96,84,107,41.49421780946728,31.150629312404746,5.863525271917482,201.20655579072303,grapes
20,39,35,34.29255607057071,32.36328844446349,6.249618147334346,211.00186488944087,orange
120,77,93,39.428229427886315,15.83278629653316,4.485268103409839,202.0329017724836,pomegranate
25,49,55,35.06043949769404,33.23931289196003,4.352927228957555,36.34743884524201,jute
52,67,132,26.11010529473564,28.47404560829043,6.219880101728066,298.7944116467856,ragi
115,60,98,31.34357971407074,66.81743013956424,6.2963395785324465,48.44331164075509,mungbean
16,64,82,15.906132255679198,68.63080543291277,6.756381110507568,218.88904818069554,jute
75,118,115,32.99281651525253,71.46696830246933,4.917713049482934,58.807857214012856,sugarcane
44,30,114,34.050009975067454,84.10804781319291,5.958643114217381,42.601230074095206,apple
55,95,88,19.321036234395496,27.88355926681234,5.992804843861617,200.48744369950938,coffee
31,101,73,29.03523220535611,66.02648015606769,4.8732065262914235,70.3581433152327,pomegranate
95,32,85,22.629027965267188,95.24281112383491,7.100470857241293,223.36017823525563,coffee
94,36,37,16.765437697780584,57.44017228448754,5.727029538597441,235.2778521268574,mango
87,136,43,24.165949973058147,40.43238378562347,8.312146898677158,231.63256665831693,coffee
105,62,25,16.972488470226175,38.30293846385652,5.022904540093766,30.73820345228258,jute
108,36,20,28.80489315212776,68.18017564528844,6.012825165308129,46.95033859816181,cotton
64,63,127,32.12864125427564,44.75424299772203,4.290409364857883,234.13040991373316,chickpea
30,21,90,37.21021305218342,25.090361492673374,5.441393503048517,276.47473311142926,watermelon
37,74,113,30.12864617327574,70.81203703205435,6.822814859482095,245.0504541021839,kidneybeans
52,77,59,27.663393232736052,17.13071100604782,6.287499757282976,210.61930650852568,coconut
24,73,21,24.19374761928715,92.43303016424339,7.115777721831202,257.6818565953462,pigeonpeas
128,88,128,33.10097099361561,57.43886650086987,4.597951806794124,217.85439817668487,wheat
131,130,88,38.76973051295248,41.8721854398335,5.798759338454563,205.8939180416127,cotton
118,10,39,27.628485601618713,67.5762938741947,4.490602565471548,38.980011082615775,rice
84,138,133,31.217520034959225,79.40983050949045,7.583217251301665,126.45928163985178,orange
17,10,46,39.16461404853507,83.91072038422658,6.143770110265813,148.29162519018408,cotton
94,122,123,22.855828401479982,73.25437480874231,7.357286275538367,107.31612329516204,wheat
62,54,36,33.8507749512714,52.283471509936135,8.055215597338758,125.67139821055594,watermelon
66,117,136,19.751160749538734,32.49291142919128,4.27344981754028,188.48025850349745,barley
33,117,11,36.844366489997114,53.89487301313058,8.128161144956334,175.52283015159173,muskmelon
64,34,86,34.81275689008252,37.75389519110032,8.444847052290925,177.8118247730657,apple
108,139,21,22.48282133066123,34.40304731687998,8.144607829270164,225.3770440117828,muskmelon
93,90,79,36.07067806140213,88.64327708129646,4.108820585905733,270.0683494518329,papaya
127,82,32,23.790502001489095,94.80766717437473,4.357612458651356,124.83020812256032,chickpea
20,18,77,20.653554726730185,29.189169795850017,4.150680941294865,46.3673376980843,lentil
37,96,83,36.67437195758487,48.156927212779614,5.637723091148105,164.00794698776167,mothbeans
59,97,72,17.617245138511112,65.25642176426213,8.479112093770771,85.0392451519671,wheat
36,33,53,15.059356063333,45.263727735735,7.0551742113447045,266.76774119898835,sugarcane
37,96,112,27.286712709514426,56.76256914414833,6.181160923397066,102.5847212603184,kidneybeans
87,37,57,17.36112399536608,52.852510201460184,8.178884893883243,105.03033852566458,pigeonpeas
38,22,22,41.243923174290444,24.258290028082996,6.965814166023703,186.85593715677476,cotton
21,47,74,39.55398805342864,43.746479911325885,5.054552551837657,220.6032873531741,maize
96,48,124,25.553054859414317,58.801573710243,6.725499606137729,284.18041685758345,mungbean
129,60,82,26.169647327853898,17.133830339294477,5.285063097618234,46.11413250042714,grapes
93,111,121,19.24352785949525,28.64004053269325,6.847310271711402,237.59789761628153,rice
20,57,108,26.729260726130107,22.109799926660862,8.256501079420346,48.09362829336512,mungbean
25,113,77,28.900237414896196,75.77003760265981,4.616326950069056,100.6496876316291,cotton
138,61,79,31.548659910149762,34.375914915578775,5.1703447178111075,71.05890657136656,papaya
31,45,16,40.91815138702281,93.71798794551101,8.360661661512372,60.59754791417186,muskmelon
113,68,98,30.404160153517786,19.735557639506617,4.497882931811965,285.007749386139,papaya
124,130,16,41.49825034235021,85.2934154230264,6.068072256702317,235.20073337003788,maize
108,75,63,34.77086699541183,97.57208583599972,5.769008234758942,66.15801803319712,chickpea
25,50,72,37.97837133719355,76.78898228973516,8.497582112894655,295.28364771208453,jute
112,35,94,34.927518197974024,64.58298257727895,8.351126284449602,135.5788484623208,cotton
84,90,105,35.486677668941255,84.44571445168454,8.119569319068521,264.54061145494643,watermelon
62,77,97,18.12489859602077,83.88217349335072,4.461469473330755,209.99235242705794,blackgram
128,20,71,25.693285641942758,52.25244458485762,8.256812297203462,34.49941954975421,barley
45,138,93,34.98378392979447,61.295394900157746,8.322617490296576,63.008198802169055,jute
105,122,90,23.392607586094414,37.96610781442786,5.191469185755253,79.96335782456097,apple
114,109,61,28.811754948172116,52.31869934762743,7.61086100113512,46.987446017167315,pigeonpeas
120,131,36,39.83370860170909,15.605754749313821,4.719186325130068,119.0264960668766,coffee
59,25,119,21.54870682300705,70.77275493370917,8.180157786249467,236.59373678735506,coffee
70,109,28,28.793874157270928,23.073389046800553,7.535246422340567,76.99782984705482,maize
108,40,120,41.48458253632437,77.23352037775567,4.034165247832396,248.83308577880817,sugarcane
132,134,132,18.088071066157646,93.43522672388809,6.443210895523628,227.6426775928573,watermelon
128,78,60,21.770444998927815,15.204186034523254,6.264497137141048,251.51222443257035,lentil
111,22,134,15.395436742175008,86.69678241926714,4.76831066219299,91.82615539089667,chickpea
101,137,40,40.581333486178046,18.76239599194812,8.222814937522234,158.095761787596,grapes
89,68,116,29.363600891836917,30.270548963672795,7.26621632914009,31.439882533698395,rice
60,137,46,28.447393475355227,35.78701371247881,5.0221873322157276,140.6575352697597,watermelon
121,12,92,33.45131024142068,82.36672838482642,5.630231554853621,177.5882506535968,jute
125,10,88,16.079966196614187,59.73412296854679,7.629630305635443,276.70444876110787,chickpea
12,130,64,24.160995767649062,99.72357308295162,6.6957729780983914,84.03530461385716,papaya
35,16,28,33.741918805092645,33.55006927422582,7.918436490778823,79.02297599129548,coffee
19,38,42,37.094080946825166,16.756454118369035,7.104266670411261,260.460109905556,watermelon
136,130,72,28.904687625888872,42.05185218673345,7.940146275295726,149.46171163444075,rice
83,52,97,32.6482257204355,53.637595506122196,6.204109045163925,155.71037588492698,watermelon
20,139,48,25.239744810519348,70.44272307079231,4.221410847767137,172.39013710763916,apple
33,16,106,30.64839238164099,28.784224625000054,7.7386110330300495,293.16020763229807,mothbeans
11,67,42,23.764495441890688,78.39378566895974,6.271294632251243,247.10273887888192,wheat
136,33,120,33.96138276674623,88.49575719111876,7.933022809611536,87.55827944894021,blackgram
117,76,36,35.31302741221721,35.46588481386908,8.215320704098637,149.3572032846502,muskmelon
125,130,52,34.73404283823692,87.1123076835531,4.77297780275061,290.6924684881238,mothbeans
29,40,45,23.73238407549362,99.8703882728273,5.201763631865365,115.80973470786482,pigeonpeas
97,36,101,26.435313467364363,71.74951111305114,6.673136357020735,229.56327299371267,blackgram
38,75,81,33.072982517049994,71.70018645911541,5.862804632332746,260.6329220470334,lentil
53,133,102,17.450883505381512,28.26511539019916,4.172460915302887,156.15631570691156,pomegranate
136,93,78,24.507995724678658,96.92494172083612,4.025436484989306,209.5584982967072,coffee
59,111,114,27.728147395118725,56.73768954835285,7.526608484949735,33.35636878065103,coffee
35,75,123,21.1858227330952,15.697290395000698,5.455270696416666,229.64595139917336,watermelon
117,115,123,30.065751792101786,77.51081706429002,4.433120444749836,119.82846355836931,maize
11,23,92,39.145523486582704,96.29664529363727,4.712421691463055,293.1554402357681,sugarcane
51,12,134,35.7922814741914,16.87995603621465,5.178970532593679,170.06179033297,lentil
134,126,12,33.18693287644178,37.730623334373725,6.565943556604507,128.71446621987997,pigeonpeas
75,61,128,37.42041782890492,15.765287218438411,5.872242408888845,100.51253153006063,cotton
107,51,55,29.277747328501604,32.5884443859455,6.385594155001616,86.8092372772671,rice
96,32,28,31.695265395995975,58.85874522324035,4.607317355215656,206.32207154032457,mothbeans
135,118,118,35.90829769407297,59.09752785892067,7.049928868668097,163.88824677764663,mango
124,72,101,38.710439913853115,70.36952284425067,7.548901466552367,141.18605055202593,mango
42,113,64,30.38855841071527,38.56446693413064,6.893701931503296,245.5192099618256,cotton
41,40,36,21.952077130444955,86.09267698331607,8.400965717097328,70.66071026056063,coffee
66,12,70,24.622189978764744,53.08585318969904,7.782097447831486,194.25583968090325,grapes
31,65,92,22.283846251245492,45.52038102793753,4.307081116401109,73.29611262617222,rice
70,102,122,40.298304150710706,64.0638369786077,6.591058856417408,169.21887263049177,watermelon
105,49,92,24.421143830177428,83.6290688071329,5.4844440760324344,269.112736361129,coconut
125,58,10,22.657287702741126,71.85881665297981,7.4164190021400245,143.32973223407816,coffee
129,68,96,41.41754293346539,38.045113162273765,5.944311483068487,293.33028145206515,banana
133,33,31,27.213789512731818,22.426313728369188,7.328267237087145,156.2784326151717,mungbean
74,17,49,33.35302731113768,99.918240198592,5.403925079467377,81.40382971411583,banana
109,100,84,39.48838547417253,69.9040364513949,6.1327815254264655,146.37609290822837,jute
38,93,130,20.41755206970279,31.985708665448314,4.810169333141785,282.9530953150321,grapes
129,19,86,30.43149545863406,15.052191771313677,5.939546038360512,80.15624907204709,grapes
40,48,72,20.65299982177063,26.750589217689345,6.88933765425252,30.03299586875647,watermelon
49,87,136,26.26165914898731,33.31754096130814,5.850835371128958,114.94180546165674,cotton
77,108,49,26.146180665121406,77.50819649746879,5.328852326542296,205.35496801946977,sugarcane
61,127,28,24.85817392013425,34.06072186100185,8.362795292246998,151.40387629043136,rice
111,25,56,19.586822738012426,62.640098151324246,6.792433027378092,269.8013269776517,lentil
45,135,117,30.65234040816533,63.31910400509309,6.296622121183674,208.88803610492124,coffee
82,81,34,29.931087904183194,26.527612979724402,4.3721003504438425,222.25158931113236,apple
64,56,33,33.62388529729772,36.34630313445456,4.447316933721288,62.555024057456,orange
28,30,91,32.26979357999273,38.96888343958403,5.801231079744369,215.55445604944202,blackgram
109,83,109,22.620924428053435,89.0885160242968,4.70978722920406,115.75558263721301,coconut
27,125,83,33.95569475158477,17.489665315209884,8.217688502355703,222.09547139121696,banana
111,76,85,35.041515910278605,46.29834648125055,4.353174572468616,199.35141278010886,barley
128,119,47,19.399612664155583,73.26079108950884,4.236580698456897,98.61268986380654,blackgram
28,139,125,23.758471005941466,36.18035417453728,8.07413262552314,103.12600960407929,banana
104,127,76,30.484661754549983,48.509418810584336,7.39713919655254,177.48811403517956,ragi
87,64,127,22.974283736123844,80.56201792433204,7.392864691984265,101.79291509599817,maize
111,11,23,22.984326541394648,22.789392389406537,7.2245265516889,267.90270352597975,banana
112,90,90,22.992017947947808,91.37273864613333,6.254635045180443,175.7124330608804,coconut
21,57,136,34.62904296477578,43.18888997927059,5.15357307894577,145.60408708128793,coconut
13,32,123,24.877397592920275,56.82957934322445,4.373084326816686,180.00412755404275,jute
14,48,80,34.50416394988568,61.52202940639223,7.100308068244759,118.39995992146541,rice
138,26,108,30.202665662794743,48.80433950809025,8.188217581502084,140.764367800886,mothbeans
53,31,135,16.679804124127717,93.9520225626737,4.044935229476097,128.84342848932712,muskmelon
88,50,44,22.098437211312152,95.16350783273491,4.615026971813441,182.76225708782553,banana
14,110,106,35.14969277026171,49.20704554696679,5.09674413034676,156.72564717712015,jute
114,11,110,41.101172771147496,57.493371037112375,7.7977530203697025,35.30582221356441,coffee
38,75,79,41.16424639591631,69.86866576733327,6.46473943767548,119.68066542575109,sugarcane
41,87,17,22.475782560545454,97.54066743745274,4.135302549619647,208.55685531573087,ragi
98,96,101,35.66113387306454,66.49319615789516,6.61975799632074,88.63485035798877,banana
114,23,44,30.078171090578742,82.766291515978,5.681753977474246,167.97081775158225,rice
95,17,120,19.13024031092169,23.32215815639022,5.774032733354966,103.42161755824034,mothbeans
111,130,138,17.262974047810967,37.08291279266708,8.37088642350318,52.11904524150036,cotton
59,84,111,20.6599244103489,40.40968350805309,4.098832314874151,170.2450677405924,wheat
119,130,115,33.93176895781809,21.665070701763092,4.5109692275718505,49.73097568388043,grapes
80,11,40,20.489666678945163,98.58174849052237,6.187535931993567,265.1635913603576,ragi
116,50,48,26.254463439530056,42.04416811800006,7.381577024436385,248.90982487089042,rice
73,119,31,29.208994167388447,32.587382868622356,4.616311871378338,189.5307998148216,cotton
58,104,17,29.432948507647946,85.85865764292011,4.589542696474993,273.66440497390295,muskmelon
10,49,120,40.02819872742321,38.20391360085133,5.572922553108628,68.54267141650706,cotton
84,107,120,28.225461448879113,53.390195307723374,6.260126728798749,253.1762494273255,grapes
102,19,68,22.602973545844897,52.41670739773884,5.166852367367542,275.6010862012503,lentil
28,98,34,30.688116087588927,84.05471582539225,4.1430114352168905,161.10833856481975,pomegranate
81,38,104,38.36459208926955,62.800086911110796,5.5274937697115085,166.2399358193764,pomegranate
76,28,27,38.26061314804506,21.73131290505989,4.066028734557815,277.13306690008017,watermelon
38,134,44,24.369451365657092,65.3162785312085,5.2620644010040625,292.8225688322291,ragi
65,13,29,32.03063372894045,87.39160597022828,4.499891544829535,278.37995195527026,blackgram
112,100,45,24.7666928418642,80.93639428671466,8.448695952235344,253.84295392437858,chickpea
46,128,75,18.22555529014646,77.46012378103153,7.417362542395852,33.660110992569855,blackgram
116,84,131,26.30001271346036,99.63159582250888,7.833835628148011,108.42054453895211,cotton
45,138,110,25.25496165512524,61.25133696760799,5.101358154307565,155.62453228288194,watermelon
47,122,17,32.69369275073565,91.01016573942397,5.156770566044582,41.513307461735785,papaya
109,110,62,19.547264588864508,38.16317807869557,6.706504410658031,253.71459329866784,mothbeans
115,117,99,33.080897073993626,64.52544540346284,6.534241677608303,258.84935310261807,cotton
77,37,136,26.601053019485263,95.05879430455252,5.5840208337628265,111.31533819603078,banana
26,15,129,23.77037907987728,36.27268232013445,8.08447415753983,294.2562262104127,kidneybeans
113,54,54,35.62521235815509,95.84957586988205,7.286792003426001,64.62841677828831,lentil
119,92,39,25.422728657272415,45.445690893934085,5.458650316484541,174.10628676821176,mungbean
22,28,119,24.820719208844036,91.01774309033772,5.287147680743134,155.42675115739894,muskmelon
22,64,104,17.94445438648174,74.76139459305705,5.323161076987194,243.7244668820259,cotton
89,55,25,37.07376264225686,34.073944946860124,4.7303814950674425,286.66164657612904,wheat
73,114,35,26.067618109354825,63.68500765145921,6.65572871441954,223.72180062328724,muskmelon
111,74,22,23.206465391998215,60.881598235719835,7.278366737738958,262.7427360096349,mungbean
125,22,70,27.220518527627682,88.44901455880391,5.333062961490285,237.7270937063458,pomegranate
91,124,91,33.00487160919364,42.45417110054167,7.954032537560257,101.67695421417498,pomegranate
86,113,90,28.69129876594719,52.595513273000385,5.933571583194787,204.47279177276786,rice
61,125,16,27.31558646506903,33.684404743793195,4.547965306162522,143.78800801012784,watermelon
20,101,92,22.53279851332106,26.024487210341356,5.087375603392184,207.0492037385705,apple
18,81,77,37.95676209121079,18.95187510705607,5.875695155047741,247.13523821725897,maize
40,85,104,39.521872388207726,17.29480439012517,6.223530673744382,58.249308683458054,chickpea
57,78,58,20.758427408457788,81.6012389026549,6.5315653843823895,299.5522421414645,chickpea
70,104,85,17.530590158760017,66.39799186037982,5.712951498254439,245.13374575856997,maize
36,66,108,19.377046488032953,92.46358164549969,6.438926650006913,129.74307019350877,pigeonpeas
111,127,75,36.111865712284654,76.86202296609159,4.519882186427179,215.58541073694147,wheat
41,118,57,39.878222971224886,85.39642295382674,6.982321184070495,283.89021258070204,kidneybeans
85,68,127,35.88357890307945,96.94764310491878,8.078920480562136,244.26225641567217,lentil
137,78,73,15.77173770839167,60.94038798131373,5.231931742306474,179.98489921287586,papaya
48,73,112,26.161589264762853,85.86841236303856,8.240698571621186,115.93762840144826,barley
21,97,67,32.93720166503146,40.31907073145898,5.710774260902246,206.7938893254232,ragi
14,52,39,34.25174622951337,53.383651533334344,5.219563217240495,105.43172122969008,wheat
15,35,36,34.1637173955582,89.24768080771686,8.331668174039923,66.60758561628572,pigeonpeas
102,32,20,34.55456185048086,53.04007458929286,7.087036839259423,37.30847194210824,blackgram
61,39,36,30.659357809940396,89.84611858631396,5.980604907976629,57.01749449744899,kidneybeans
94,108,115,39.56693818940011,99.02740555511991,6.871468972503492,262.49617309886116,barley
72,31,129,17.981161123653994,85.362136732726,7.5445885266450725,242.34323192402005,coffee
134,92,100,31.713556601917027,29.528993970174966,4.058136673987774,34.20750673578133,wheat
10,22,29,36.084497096205936,21.103118838563358,6.088292588773145,102.76544414966762,coconut
82,124,22,29.340767485342823,25.903034594569625,8.2993139230581,219.15181961873523,blackgram
114,16,119,17.86647305406741,93.52166227369067,8.283783735230319,265.6725991775395,blackgram
50,43,112,19.3070940535817,31.658865265151277,8.436962882606139,245.924409196724,banana
92,118,136,27.386359252387876,61.02682737354129,4.880693123149497,101.59615211988154,watermelon
39,82,11,29.92263498583114,30.262029806997724,5.524273496868252,218.2711084471113,wheat
97,14,108,41.73773415207491,23.061179014074703,5.891030945249881,55.17134365408231,sugarcane
38,104,36,26.1027730467476,44.0107710065364,5.426725003812161,180.71832149325297,mango
129,56,114,25.535936193275102,98.21559974850865,7.701354780880683,85.71085301062965,watermelon
16,18,77,17.285410982736675,79.41355550714309,8.283657087690166,160.03867295808305,chickpea
94,37,137,29.040246441539928,69.67434624100726,7.373344586764857,159.94375000810058,apple
68,78,78,26.09538200052886,95.48594834183476,4.339788274933385,240.57089445593968,banana
88,54,32,15.472384712028713,55.93398180660997,8.04995441690271,39.29773269041782,grapes
98,129,138,35.91387709385307,67.23332506109146,7.104389357613144,173.0491398470267,blackgram
113,28,138,22.92880549011621,21.284865569784795,6.022852169385672,286.2562006934158,blackgram
40,42,99,16.596722753673085,53.15535322828688,7.0338489989035615,205.2421609732627,banana
100,29,121,37.43239168308762,39.65407303705643,6.973565058483077,191.11809472453092,orange
136,81,80,39.521274627561205,38.09570021085814,5.079936442254891,190.75510545423975,grapes
32,72,63,25.27832343085668,27.40324886918018,6.685621428597345,203.2463221249252,wheat
71,52,51,38.60789702385685,65.27988965460385,6.660710744945561,279.48932593971847,jute
52,61,16,31.58854874415894,42.60081904849818,5.380216429473483,202.28328860939996,orange
128,12,57,22.8050057178676,72.60334054614972,5.194574459858043,156.46429392290696,jute
86,87,14,17.708435475217872,36.25931660389455,7.281270751631892,295.18098062035176,ragi
45,26,100,16.775785054896378,23.539928794822917,7.10823373510409,138.0489254646202,barley
85,139,90,28.673624088835307,75.51692973417325,6.166381717031928,153.83724100025563,barley
100,98,108,16.582775407890338,55.065417779502575,4.175068333961877,87.15607459255193,chickpea
108,39,88,21.126446101774647,20.944231710051902,5.381708681107305,299.45512592937695,papaya
93,138,25,34.44860796313091,33.942484579225116,6.7535554935624305,216.17224995628527,muskmelon
62,67,65,16.52719216376748,64.11203983504882,7.625734363347788,40.73091316188842,coconut
92,48,34,18.425622367852252,32.365543166849235,7.94011809335071,39.75530269100778,pomegranate
60,41,84,16.24092159932502,42.7249388957255,7.100052715672712,170.568020987794,rice
20,35,121,24.508406086222944,44.58676467925784,4.148392153344625,92.14630677335231,grapes
62,74,53,15.852072305815614,98.05834925786326,7.420368887614295,180.70916464755857,jute
45,75,128,35.15941625911361,83.98646107301154,5.297012713764914,253.7972906511052,grapes
77,30,128,15.64829867224447,85.63373735494102,5.065104336758678,268.68651104827927,barley
14,99,125,37.63318172116323,91.30345982204044,5.83147542793102,113.14333157093483,blackgram
85,77,130,26.047211579603868,78.8927433691699,5.942573504422647,267.3427106199071,sugarcane
75,116,97,22.354548205144113,29.129200607733587,8.185688382955453,241.53272008702703,lentil
59,60,17,23.056117446612635,88.76012430098055,4.367506396696261,290.69050425103336,muskmelon
81,133,89,32.579241037635896,42.88211075734955,7.72333569722581,298.3711623343112,coffee
24,30,112,41.25971620797225,72.91463571533247,5.62126510291766,62.689252075329705,cotton
100,89,92,15.534569606536666,94.14416356369657,4.666743783020065,215.00793378353376,orange
108,122,65,29.868259550342152,95.5265147401843,8.17300219332187,141.1373454223231,mungbean
22,103,26,20.220336494359778,94.66826166428991,4.780004811817464,199.96552682522216,papaya
129,66,15,17.723916971990633,97.52161466659474,5.750437203671179,199.42466199667498,maize
54,26,111,15.468618650324478,46.189940393733664,5.898805671787073,122.00541314492743,watermelon
66,70,75,34.24114322763303,74.65415711166602,7.376615501439911,75.99192355352267,pigeonpeas
62,21,61,18.916883721751354,67.25365756818424,5.584053640082291,235.001963040825,mothbeans
73,112,11,35.27524497612988,67.24967267079516,7.343866842257167,293.7927191455809,coconut
80,13,130,24.237834465016498,81.99707383076323,4.692274377299788,198.02480102804813,papaya
39,95,39,18.85459169328779,60.87951418075261,4.720074150798076,88.77071963664304,papaya
18,116,86,19.15538959164617,41.28762818451218,7.1449650757981225,62.860715558125676,papaya
89,125,117,34.43188813507247,16.59947416682788,6.780966353263567,202.3871732711894,mothbeans
104,44,107,30.807118933356143,77.71415519506331,7.050535352418931,245.30502871801556,orange
129,90,47,41.266453678811985,49.077777198464304,7.513803058638361,167.6708444564382,mango
36,131,119,23.156597398300505,93.2585424923026,7.958635271789591,262.75525082153064,pomegranate
72,28,54,33.91177333636257,35.9071286999013,7.880992147505599,202.54701270678126,pomegranate
79,55,47,20.12415028078319,22.855765460907726,5.979349929769698,256.60431794754913,grapes
17,113,84,15.543855253070475,29.344325072318426,6.204419572947564,289.89346859863554,blackgram
84,132,109,17.779827324984286,76.50881746007184,6.743010789776329,104.83507058603819,cotton
87,29,46,24.141896317146973,23.958830348042564,4.121252230844194,259.3875720812945,maize
89,25,13,32.65712789276398,43.02942350510969,5.889151980398906,190.98687976945922,papaya
36,26,28,15.041243074325884,97.53085771655296,8.067479259221173,33.91669575112495,muskmelon
105,128,49,20.381081917904883,24.968229724963912,5.248270249822655,231.13747050891521,apple
50,87,16,35.35047321956769,51.48707030343163,5.829956090000559,169.69737628818933,wheat
126,97,31,20.486252977523037,86.49699957776949,4.208397655865145,136.78832280057924,coconut
78,122,126,29.824359128946597,31.707634810930433,4.282816355511588,194.28365458043763,mango
132,12,126,28.592499542154933,45.07979857561422,4.242126805099773,216.6959455907786,banana
36,106,126,33.52756176748339,61.18298932554877,6.143070447534445,82.11601354291165,mothbeans
45,116,106,28.418939188764977,76.08272089254218,5.201700103035181,264.5211425669436,wheat
23,49,99,30.530100819721195,46.247450393912196,7.280672174548727,288.08270605628496,chickpea
48,51,99,19.599148686319875,28.21705299784207,5.753480378072404,62.70817646431233,blackgram
77,86,30,15.696872799507265,58.086605930392,7.903624806419318,171.18588823984547,pigeonpeas
